X,Y,TRAPTYPE,ATTRACTANTSUSED,TRAPID,ADDRESS,TOWN,STATE,COUNTY,TRAPSITE,TRAPSET,SETTIMEOFDAY,TRAPCOLLECT,COLLECTTIMEOFDAY,GENUS,SPECIES,LIFESTAGE,EGGSCOLLECTED,LARVAECOLLECTED,PUPAECOLLECTED,FEMALESCOLLECTED,MALESCOLLECTED,UNKNOWNCOLLECTED,REPORTDATE,LATITUDE,LONGITUDE,GIS_ID,SE_ANNO_CAD_DATA,GLOBALID,CREATED,EDITED,OBJECTID
-8577500.9462511,4717783.74386891,Gravid Trap,Hay or grass infusion,4B,6417-6419 Oregon Ave. NW,Washington,DC,District of Columbia,Rock Creek Park,2018/05/29 04:00:00+00,Afternoon,2018/05/30 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,5,0,0,2018/10/12 14:45:00+00,38.972853,-77.053002,temp_794,,{381C1127-D231-4EAA-A64B-D0DFA1C80D8E},,,67
-8577500.9462511,4717783.74386891,Gravid Trap,Hay or grass infusion,4B,6417-6419 Oregon Ave. NW,Washington,DC,District of Columbia,Rock Creek Park,2018/05/15 04:00:00+00,Afternoon,2018/05/16 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,8,0,0,2018/10/12 14:50:00+00,38.972853,-77.053002,temp_937,,{0914A241-C470-49E4-9776-9297F3D02BC1},,,68
-8577500.9462511,4717783.74386891,Gravid Trap,Hay or grass infusion,4B,6417-6419 Oregon Ave. NW,Washington,DC,District of Columbia,Rock Creek Park,2018/09/11 04:00:00+00,Afternoon,2018/09/12 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,2,0,0,2018/10/05 15:38:00+00,38.972853,-77.053002,temp_1143,,{327C97E3-36A9-44CC-A54E-F318B25106AE},,,69
-8577500.9462511,4717783.74386891,Gravid Trap,Hay or grass infusion,4B,6417-6419 Oregon Ave. NW,Washington,DC,District of Columbia,Rock Creek Park,2018/06/26 04:00:00+00,Afternoon,2018/06/27 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,8,0,0,2018/10/12 14:36:00+00,38.972853,-77.053002,temp_644,,{804556E1-1278-4EA9-951F-C516B5328EC6},,,70
-8577500.9462511,4717783.74386891,Gravid Trap,Hay or grass infusion,4B,6417-6419 Oregon Ave. NW,Washington,DC,District of Columbia,Rock Creek Park,2018/08/14 04:00:00+00,Afternoon,2018/08/15 04:00:00+00,Afternoon,Culex,restuans,Adult,No,No,No,4,0,0,2018/10/12 14:22:00+00,38.972853,-77.053002,temp_1394,,{A44E7F4C-BEA1-45B6-BCA1-4BD0A6DB8756},,,71
-8577500.9462511,4717783.74386891,BGS Trap,Lure,4B,6417-6419 Oregon Ave. NW,Washington,DC,District of Columbia,Rock Creek Park,2018/07/10 04:00:00+00,Afternoon,2018/07/11 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,2,11,0,2018/10/12 14:26:00+00,38.972853,-77.053002,temp_678,,{2802F81F-042E-4AA4-86D5-D03D665B5599},,,72
-8577500.9462511,4717783.74386891,BGS Trap,Lure,4B,6417-6419 Oregon Ave. NW,Washington,DC,District of Columbia,Rock Creek Park,2018/07/10 04:00:00+00,Afternoon,2018/07/11 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,1,0,2018/10/12 14:28:00+00,38.972853,-77.053002,temp_677,,{96604FDB-B01C-4C24-9D9B-842C58332065},,,73
-8577500.9462511,4717783.74386891,Gravid Trap,Hay or grass infusion,4B,6417-6419 Oregon Ave. NW,Washington,DC,District of Columbia,Rock Creek Park,2018/08/14 04:00:00+00,Afternoon,2018/08/15 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,4,1,0,2018/10/12 14:20:00+00,38.972853,-77.053002,temp_1395,,{755AF769-1BFC-41E9-AFEE-EDC9775D0215},,,74
-8577500.9462511,4717783.74386891,Gravid Trap,Hay or grass infusion,4B,6417-6419 Oregon Ave. NW,Washington,DC,District of Columbia,Rock Creek Park,2018/07/10 04:00:00+00,Afternoon,2018/07/11 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,0,0,2018/10/12 14:29:00+00,38.972853,-77.053002,temp_676,,{7A798628-0C4D-4305-B4E6-B0D949FF9CCC},,,75
-8577500.9462511,4717783.74386891,Gravid Trap,Hay or grass infusion,4B,6417-6419 Oregon Ave. NW,Washington,DC,District of Columbia,Rock Creek Park,2018/06/26 04:00:00+00,Afternoon,2018/06/27 04:00:00+00,Afternoon,Aedes,j. japonicus,Adult,No,No,No,2,0,0,2018/10/12 14:39:00+00,38.972853,-77.053002,temp_645,,{299B3DB2-C2A2-4BC1-8106-EE2822321574},,,76
-8577500.9462511,4717783.74386891,Gravid Trap,Hay or grass infusion,4B,6417-6419 Oregon Ave. NW,Washington,DC,District of Columbia,Rock Creek Park,2018/08/28 04:00:00+00,Afternoon,2018/08/29 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,5,1,0,2018/10/12 14:17:00+00,38.972853,-77.053002,temp_1496,,{2F8F444D-A80D-460C-95AB-44AEE617C026},,,77
-8577500.9462511,4717783.74386891,Gravid Trap,Hay or grass infusion,4B,6417-6419 Oregon Ave. NW,Washington,DC,District of Columbia,Rock Creek Park,2018/06/05 04:00:00+00,Afternoon,2018/06/06 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,3,0,0,2018/10/12 14:43:00+00,38.972853,-77.053002,temp_633,,{E9E30E7D-4682-4910-B02E-1045AC36B687},,,78
-8574929.35557508,4717531.02258308,ABC Trap,CO2 with light,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/02 04:00:00+00,Afternoon,2017/08/03 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,4,0,0,2017/09/25 21:57:00+00,38.971088,-77.029901,temp_208,,{2C42A0CC-9C07-4D74-8365-A36805C35DD6},,,79
-8574929.35557508,4717531.02258308,BGS Trap,Lure,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/10/09 04:00:00+00,Afternoon,2018/10/10 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,3,0,0,2018/10/12 13:31:00+00,38.971088,-77.029901,temp_984,,{FCCB6917-1D02-4E58-A965-6AC25216AB5B},,,80
-8574929.35557508,4717531.02258308,Gravid Trap,Hay or grass infusion,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/07/25 04:00:00+00,Morning,2016/07/27 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,4,0,0,2017/12/07 19:08:00+00,38.971088,-77.029901,temp_1078,,{C3933F93-074F-4A5F-9B82-EABB0B71CB14},,,81
-8574929.35557508,4717531.02258308,Gravid Trap,Hay or grass infusion,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/09/06 04:00:00+00,Morning,2016/09/08 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,9,0,0,2017/12/11 18:14:00+00,38.971088,-77.029901,temp_1203,,{48139C12-2428-427A-9B42-59E3A8429EB8},,,82
-8574929.35557508,4717531.02258308,Gravid Trap,Hay or grass infusion,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/07/17 04:00:00+00,Afternoon,2018/07/18 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,23,0,0,2018/08/24 18:31:00+00,38.971088,-77.029901,temp_1117,,{7EB6D5B2-6B3A-4FB4-82C0-8F8074A613BA},,,83
-8574929.35557508,4717531.02258308,Gravid Trap,Hay or grass infusion,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/07/11 04:00:00+00,Morning,2016/07/13 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,38,0,0,2017/12/06 17:56:00+00,38.971088,-77.029901,temp_1528,,{1D9F3665-8142-44FB-B247-DD7DFCC981D3},,,84
-8574929.35557508,4717531.02258308,BGS Trap,Lure,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/06/12 04:00:00+00,Afternoon,2018/06/13 04:00:00+00,Afternoon,Aedes,triseriatus,Adult,No,No,No,2,0,0,2018/06/25 20:28:00+00,38.971088,-77.029901,temp_899,,{630FDCEB-BAAC-45A4-A165-BC55C24EA592},,,85
-8574929.35557508,4717531.02258308,Gravid Trap,Lure and grass infusion,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/30 04:00:00+00,Afternoon,2017/08/31 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,8,3,0,2017/09/11 21:07:00+00,38.971088,-77.029901,temp_52,,{E72853CA-4E09-4203-8770-2893F044798E},,,86
-8574929.35557508,4717531.02258308,ABC Trap,CO2 with light,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/30 04:00:00+00,Afternoon,2017/08/31 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,12,1,0,2017/09/11 21:09:00+00,38.971088,-77.029901,temp_54,,{A004A014-1543-4110-95DE-41ABA8C2ED1E},,,87
-8574929.35557508,4717531.02258308,ABC Trap,CO2 with light,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/16 04:00:00+00,Afternoon,2017/08/17 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,0,0,2017/09/26 16:13:00+00,38.971088,-77.029901,temp_429,,{68BDF00B-D052-4161-8918-8145725C7D9C},,,88
-8574929.35557508,4717531.02258308,Gravid Trap,Hay or grass infusion,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/07/31 04:00:00+00,Afternoon,2018/08/01 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,3,0,0,2018/08/31 14:40:00+00,38.971088,-77.029901,temp_978,,{C017A5AD-07CE-4495-8F5E-40C356D90489},,,89
-8574929.35557508,4717531.02258308,Gravid Trap,Lure and grass infusion,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/09 04:00:00+00,Afternoon,2017/08/10 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,3,0,0,2017/09/26 13:39:00+00,38.971088,-77.029901,temp_315,,{1A29DD69-5E70-447B-A522-AF45DF102F78},,,90
-8574929.35557508,4717531.02258308,Gravid Trap,Hay or grass infusion,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/09/06 04:00:00+00,Morning,2016/09/08 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,5,0,0,2017/12/11 18:15:00+00,38.971088,-77.029901,temp_1204,,{E5CA798F-8DCD-4636-823B-F44BF6410129},,,91
-8574929.35557508,4717531.02258308,Gravid Trap,Hay or grass infusion,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/07/05 04:00:00+00,Morning,2016/07/07 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,5,2,0,2017/12/06 16:04:00+00,38.971088,-77.029901,temp_575,,{B89DC385-AABB-4A76-8663-B7BB9ED8A175},,,92
-8574929.35557508,4717531.02258308,BGS Trap,Lure,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/08/14 04:00:00+00,Afternoon,2018/08/15 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,6,0,0,2018/09/24 17:44:00+00,38.971088,-77.029901,temp_1393,,{525B25A3-F822-40E6-B82E-47FED8BD9996},,,93
-8574929.35557508,4717531.02258308,Gravid Trap,Lure and grass infusion,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/23 04:00:00+00,Afternoon,2017/08/24 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,3,2,0,2017/09/11 19:29:00+00,38.971088,-77.029901,temp_13,,{912B1E75-D6EA-4C34-909C-57F37EA59F03},,,94
-8574929.35557508,4717531.02258308,ABC Trap,CO2 with light,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/30 04:00:00+00,Afternoon,2017/08/31 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,6,2,0,2017/09/11 21:08:00+00,38.971088,-77.029901,temp_53,,{C78640E5-F2D9-43A0-A059-9CC598946253},,,95
-8574929.35557508,4717531.02258308,Gravid Trap,Hay or grass infusion,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/10/17 04:00:00+00,Morning,2016/10/19 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,6,2,0,2017/12/12 20:21:00+00,38.971088,-77.029901,temp_1177,,{F5A21FC6-3C09-4AD6-9FB8-23D6167FB95E},,,96
-8574929.35557508,4717531.02258308,ABC Trap,CO2 with light,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/05/31 04:00:00+00,Afternoon,2017/06/01 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,4,0,0,2017/09/18 21:45:00+00,38.971088,-77.029901,temp_262,,{1FF1BE7F-92C5-4528-9588-A4D03F3490D5},,,97
-8574929.35557508,4717531.02258308,Gravid Trap,Hay or grass infusion,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/08/08 04:00:00+00,Morning,2016/08/10 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,5,0,0,2017/12/08 17:11:00+00,38.971088,-77.029901,temp_1665,,{67A9227C-35A7-4A0F-A97C-338060D5B091},,,98
-8574929.35557508,4717531.02258308,ABC Trap,CO2 with light,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/23 04:00:00+00,Afternoon,2017/08/24 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,3,0,0,2017/09/11 19:38:00+00,38.971088,-77.029901,temp_14,,{00264EFF-9B2F-417D-9A8A-709162DD8F32},,,99
-8574929.35557508,4717531.02258308,Gravid Trap,Hay or grass infusion,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/09/19 04:00:00+00,Morning,2016/09/21 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,7,4,0,2017/12/11 22:14:00+00,38.971088,-77.029901,temp_1593,,{D1377793-366A-472D-9AB5-19D2BC9D9E5D},,,100
-8574929.35557508,4717531.02258308,Gravid Trap,Lure and grass infusion,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/05/31 04:00:00+00,Afternoon,2017/06/01 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,2,0,0,2017/09/18 21:44:00+00,38.971088,-77.029901,temp_261,,{7403E81A-6E79-494E-A24D-84FDD5AEC650},,,101
-8574929.35557508,4717531.02258308,Gravid Trap,Hay or grass infusion,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/05/30 04:00:00+00,Morning,2016/06/01 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,4,0,0,2017/12/04 23:53:00+00,38.971088,-77.029901,temp_1364,,{61E365ED-C811-4050-B7F1-2F70C4992852},,,102
-8574929.35557508,4717531.02258308,BGS Trap,Lure,4A,6625 13 St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/07/10 04:00:00+00,Afternoon,2018/07/11 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,0,0,2018/07/23 18:54:00+00,38.971088,-77.029901,temp_675,,{18683F75-75F7-494C-A6C9-4D3704EDF1BB},,,103
-8574929.35557508,4717531.02258308,Gravid Trap,Hay or grass infusion,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/05/30 04:00:00+00,Morning,2016/06/01 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,25,0,0,2017/12/04 23:53:00+00,38.971088,-77.029901,temp_1363,,{49494092-F1EF-4D71-86DF-1B26F42201CB},,,104
-8574929.35557508,4717531.02258308,Gravid Trap,Hay or grass infusion,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/07/18 04:00:00+00,Morning,2016/07/20 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,5,0,0,2017/12/07 15:38:00+00,38.971088,-77.029901,temp_1633,,{B4F21C53-7820-44EF-AA0D-BC18BF6B56DD},,,105
-8574929.35557508,4717531.02258308,Gravid Trap,Hay or grass infusion,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/08/01 04:00:00+00,Morning,2016/08/03 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,3,0,0,2017/12/07 21:36:00+00,38.971088,-77.029901,temp_1469,,{F6FE856F-4ADB-4A09-8F44-10CB41B22075},,,106
-8574929.35557508,4717531.02258308,Gravid Trap,Hay or grass infusion,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/07/18 04:00:00+00,Morning,2016/07/20 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,3,0,0,2017/12/07 15:39:00+00,38.971088,-77.029901,temp_1634,,{E95357D2-D083-4AE3-A28B-DFABC2C87F47},,,107
-8574929.35557508,4717531.02258308,Gravid Trap,Hay or grass infusion,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/10/17 04:00:00+00,Morning,2016/10/19 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,9,0,0,2017/12/12 20:21:00+00,38.971088,-77.029901,temp_1176,,{54D7CCDB-5075-4D8D-B097-E43CE5C27D6D},,,108
-8574929.35557508,4717531.02258308,ABC Trap,CO2 with light,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/06/07 04:00:00+00,Afternoon,2017/06/08 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,3,0,0,2017/09/18 22:55:00+00,38.971088,-77.029901,temp_339,,{B3734E36-DE14-4997-8B9D-265AB90098B4},,,109
-8574929.35557508,4717531.02258308,ABC Trap,CO2 with light,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/07/19 04:00:00+00,Afternoon,2017/07/20 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,9,0,0,2017/09/21 21:02:00+00,38.971088,-77.029901,temp_308,,{2BEDECE5-A502-4889-9B95-9E59364766FC},,,110
-8574929.35557508,4717531.02258308,Gravid Trap,Hay or grass infusion,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/06/06 04:00:00+00,Morning,2016/06/08 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,12,0,0,2017/12/05 16:10:00+00,38.971088,-77.029901,temp_1690,,{BDEBD083-9350-4FEA-8AC7-8F0DA1532424},,,111
-8574929.35557508,4717531.02258308,Gravid Trap,Hay or grass infusion,4A,6625 13th St.NW,Washington,DC,District of Columbia,Urban Public Place,2018/05/15 04:00:00+00,Afternoon,2018/05/16 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,4,0,0,2018/06/11 19:05:00+00,38.971088,-77.029901,temp_936,,{F79ECE68-A3D0-4C7F-972F-B7CDC3112A40},,,112
-8574929.35557508,4717531.02258308,Gravid Trap,Hay or grass infusion,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/09/04 04:00:00+00,Afternoon,2018/09/05 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,2,0,0,2018/10/05 14:06:00+00,38.971088,-77.029901,temp_887,,{15133B7E-2A87-4F84-B82E-70A9FBFE1569},,,113
-8574929.35557508,4717531.02258308,BGS Trap,Lure,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/07/02 04:00:00+00,Afternoon,2018/07/03 04:00:00+00,Afternoon,Aedes,j. japonicus,Adult,No,No,No,2,2,0,2018/07/09 20:17:00+00,38.971088,-77.029901,temp_655,,{D3B52BE9-9E1C-43AA-A580-5BF2072D1F49},,,114
-8574929.35557508,4717531.02258308,Gravid Trap,Hay or grass infusion,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/09/26 04:00:00+00,Morning,2016/09/28 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,3,1,0,2017/12/12 15:55:00+00,38.971088,-77.029901,temp_1839,,{7562C3B3-7B04-4B29-B65A-9E2F31E65D02},,,115
-8574929.35557508,4717531.02258308,ABC Trap,CO2 with light,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/09 04:00:00+00,Afternoon,2017/08/10 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,3,1,0,2017/09/26 13:40:00+00,38.971088,-77.029901,temp_316,,{30CCE1C7-4E5B-49E5-A079-97D13F216E40},,,116
-8574929.35557508,4717531.02258308,ABC Trap,CO2 with light,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/07/19 04:00:00+00,Afternoon,2017/07/20 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,0,0,2017/09/21 21:01:00+00,38.971088,-77.029901,temp_307,,{D9DD3C6C-6707-42DB-AC81-C4F5024D6C92},,,117
-8574929.35557508,4717531.02258308,ABC Trap,CO2 with light,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/16 04:00:00+00,Afternoon,2017/08/17 04:00:00+00,Morning,Aedes,triseriatus,Adult,No,No,No,9,0,0,2017/09/26 16:13:00+00,38.971088,-77.029901,temp_430,,{E7FAB42D-09B6-445F-8F2E-FDFB66C935FD},,,118
-8574929.35557508,4717531.02258308,Gravid Trap,Hay or grass infusion,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/07/02 04:00:00+00,Afternoon,2018/07/03 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,3,0,0,2018/07/09 20:16:00+00,38.971088,-77.029901,temp_654,,{BB4A341A-53E5-47E0-8C56-31B0893E699C},,,119
-8574929.35557508,4717531.02258308,ABC Trap,CO2 with light,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/16 04:00:00+00,Afternoon,2017/08/17 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,17,1,0,2017/09/26 16:14:00+00,38.971088,-77.029901,temp_431,,{E87B592B-6CEF-40FC-9484-4070846B9642},,,120
-8574929.35557508,4717531.02258308,Gravid Trap,Hay or grass infusion,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/06/20 04:00:00+00,Morning,2016/06/22 04:00:00+00,Morning,Aedes,j. japonicus,Adult,No,No,No,3,0,0,2017/12/05 19:50:00+00,38.971088,-77.029901,temp_1948,,{74D4930B-A98E-4F9A-B507-76FFBEB52191},,,121
-8574929.35557508,4717531.02258308,Gravid Trap,Hay or grass infusion,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/09/12 04:00:00+00,Morning,2016/09/14 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,2,0,0,2017/12/11 21:21:00+00,38.971088,-77.029901,temp_866,,{2996F303-BF80-4F5A-BF21-718E24BCCDA1},,,122
-8574929.35557508,4717531.02258308,Gravid Trap,Hay or grass infusion,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/09/12 04:00:00+00,Morning,2016/09/14 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,5,2,0,2017/12/11 21:22:00+00,38.971088,-77.029901,temp_867,,{6B830E66-1191-403F-B65B-AC01503BBF13},,,123
-8574929.35557508,4717531.02258308,ABC Trap,CO2 with light,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/09 04:00:00+00,Afternoon,2017/08/10 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,4,1,0,2017/09/26 13:41:00+00,38.971088,-77.029901,temp_317,,{89528C2F-8BB3-4014-A4BE-0DE4A25012F4},,,124
-8574929.35557508,4717531.02258308,ABC Trap,CO2 with light,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/05/17 04:00:00+00,Afternoon,2017/05/18 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,5,0,0,2017/09/12 16:15:00+00,38.971088,-77.029901,temp_126,,{95729558-BAAE-4DCC-AFF8-E15EC87AB4C8},,,125
-8574929.35557508,4717531.02258308,BGS Trap,Lure,4A,6625 13 St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/07/10 04:00:00+00,Afternoon,2018/07/11 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,5,1,0,2018/07/23 18:54:00+00,38.971088,-77.029901,temp_674,,{BEAA40C5-0B91-41AB-A552-D8B945C5EA6F},,,126
-8574929.35557508,4717531.02258308,Gravid Trap,Hay or grass infusion,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/09/26 04:00:00+00,Morning,2016/09/28 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,3,0,0,2017/12/12 15:56:00+00,38.971088,-77.029901,temp_1840,,{030D5986-5143-4F35-94E3-A410B998A375},,,127
-8574929.35557508,4717531.02258308,ABC Trap,CO2 with light,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/05/17 04:00:00+00,Afternoon,2017/05/18 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,4,0,0,2017/09/12 16:14:00+00,38.971088,-77.029901,temp_125,,{49114A9B-67AD-4A40-B989-EADB5219B285},,,128
-8574929.35557508,4717531.02258308,ABC Trap,CO2 with light,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/09/13 04:00:00+00,Afternoon,2017/09/14 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,3,0,0,2017/09/18 21:01:00+00,38.971088,-77.029901,temp_247,,{0873436F-F176-4BFF-8663-9FBE24B698EE},,,129
-8574929.35557508,4717531.02258308,Gravid Trap,Hay or grass infusion,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/08/28 04:00:00+00,Afternoon,2018/08/29 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,5,1,0,2018/09/24 20:23:00+00,38.971088,-77.029901,temp_1495,,{C322156B-201A-4055-92BF-65B395C78980},,,130
-8574929.35557508,4717531.02258308,Gravid Trap,Hay or grass infusion,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/08/15 04:00:00+00,Morning,2016/08/17 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,10,0,0,2017/12/08 18:41:00+00,38.971088,-77.029901,temp_1818,,{A6F749BB-328C-40F5-96DC-3DFFD0C444CC},,,131
-8574929.35557508,4717531.02258308,Gravid Trap,Hay or grass infusion,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/06/27 04:00:00+00,Morning,2016/06/29 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,75,2,0,2017/12/05 21:50:00+00,38.971088,-77.029901,temp_1997,,{F7D6BED3-B829-4F99-8E61-42BF9E0CD4FE},,,132
-8574929.35557508,4717531.02258308,Gravid Trap,Hay or grass infusion,4A,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/06/06 04:00:00+00,Morning,2016/06/08 04:00:00+00,Morning,Aedes,aegypti,Adult,No,No,No,13,1,0,2017/12/05 16:11:00+00,38.971088,-77.029901,temp_1691,,{9A0CBF35-B735-4752-A3A4-8D46368634DA},,,133
